"","movie_title","title_year","budget","log_budget","gross","log_gross","country","language","color","duration","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_crime","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_film_noir","genre_game_show","genre_history","genre_horror","genre_music","genre_musical","genre_mystery","genre_news","genre_reality_tv","genre_romance","genre_sci_fi","genre_short","genre_sport","genre_thriller","genre_war","genre_western","plot_keywords","content_rating","imdb_score","num_critic_for_reviews","num_user_for_reviews","director_name","director_facebook_likes","actor_1_name","actor_1_facebook_likes","actor_2_name","actor_2_facebook_likes","actor_3_name","actor_3_facebook_likes","cast_total_facebook_likes","facenumber_in_poster","movie_facebook_likes","high_gross"
"663","Almost Famous ",2000,6e+07,17.9098551201864,32522352,17.2974381647518,"USA","English","Color",152,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"band|magazine|rolling stone magazine|smoking marijuana|tour","R",7.9,149,822,"Cameron Crowe",488,"Philip Seymour Hoffman",22000,"Zooey Deschanel",11000,"Michael Angarano",947,36897,1,15000,"Low"
"664","xXx: State of the Union ",2005,8.7e+07,18.2814186766189,26082914,17.0767910219099,"USA","English","Color",101,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"coup d'etat|mutiny|president|u.s. navy|washington d.c.","PG-13",4.3,77,213,"Lee Tamahori",93,"Sunny Mabrey",287,"Nona Gaye",233,"Xzibit",218,993,2,0,"Low"
"665","Priest ",2011,6e+07,17.9098551201864,29136626,17.1875065661663,"USA","English","Color",87,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"church|priest|sheriff|vampire|warrior","PG-13",5.7,225,233,"Scott Stewart",124,"Josh Wingate",865,"Alan Dale",441,"Jacob Hopkins",77,1417,0,20000,"Low"
"666","Sinbad: Legend of the Seven Seas ",2003,6e+07,17.9098551201864,26288320,17.0846352920396,"USA","English","Color",85,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"book|framed|goddess|prince|sinbad","PG",6.7,98,91,"Patrick Gilmore",0,"Brad Pitt",11000,"Adriano Giannini",102,"Timothy West",82,11301,0,880,"Low"
"667","The Avengers ",2012,2.2e+08,19.2091381043166,623279547,20.2505056871865,"USA","English","Color",173,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"alien invasion|assassin|battle|iron man|soldier","PG-13",8.1,703,1722,"Joss Whedon",0,"Chris Hemsworth",26000,"Robert Downey Jr.",21000,"Scarlett Johansson",19000,87697,3,123000,"High"
"668","Dragonfly ",2002,6e+07,17.9098551201864,30063805,17.2188325144515,"USA","English","Color",104,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"death|doctor|grave|patient|venezuela","PG-13",6.1,117,243,"Tom Shadyac",293,"Joe Morton",780,"Susanna Thompson",265,"Matt Craven",256,2109,0,0,"Low"
"669","The Last Castle ",2001,6e+07,17.9098551201864,18208078,16.7173758997303,"USA","English","Color",131,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"colonel|general|military|prison|three star general","R",6.9,110,281,"Rod Lurie",37,"Clifton Collins Jr.",968,"Delroy Lindo",848,"Michael Irby",507,3012,3,0,"Low"
"670","Supernova ",2000,6.5e+07,17.9898978278599,14218868,16.4700803729822,"USA","English","Color",91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"deep space|distress signal|explosion|mining|rescue","PG-13",4.8,100,282,"Walter Hill",394,"Robert Forster",889,"Wilson Cruz",290,"Vanessa Marshall",68,1262,0,589,"Low"
"671","Winter's Tale ",2014,6e+07,17.9098551201864,22451,10.0190904356082,"USA","English","Color",118,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman","PG-13",6.2,189,126,"Akiva Goldsman",167,"Matt Bomer",20000,"William Hurt",882,"Kevin Corrigan",778,22447,0,17000,"Low"
"672","The Mortal Instruments: City of Bones ",2013,6e+07,17.9098551201864,31165421,17.2548197368776,"USA","English","Color",130,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"battle|demon|magic|secret|warrior","PG-13",6,212,457,"Harald Zwart",91,"Aidan Turner",5000,"Kevin Zegers",2000,"CCH Pounder",1000,10247,3,44000,"Low"
"673","Meet Dave ",2008,6e+07,17.9098551201864,11802056,16.2837843115465,"USA","English","Color",90,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"alien|mutiny|orb|planet|spaceship","PG",4.9,127,109,"Brian Robbins",48,"Marc Blucas",973,"Mike O'Malley",400,"Shawn Christian",196,1865,1,791,"Low"
"674","Dark Water ",2005,3e+07,17.2167079396264,25472967,17.0531283301594,"USA","English","Color",103,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"apartment|hello kitty|school|teacher|water","PG-13",5.6,196,411,"Walter Salles",179,"Dougray Scott",794,"Camryn Manheim",329,"Ariel Gade",87,1467,2,0,"Low"
"675","Edtv ",1999,5.5e+07,17.8228437431967,22362500,16.9228960067991,"USA","English","Color",122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"female removes her clothes|one word title|producer|television|video store","PG-13",6.1,115,195,"Ron Howard",2000,"Matthew McConaughey",11000,"Adam Goldberg",1000,"Clint Howard",1000,15275,0,641,"Low"
"676","The Spirit ",2008,6e+07,17.9098551201864,19781879,16.8002768745915,"USA","English","Color",103,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"female star appears nude|pants falling down|samurai|white rat|woman in a towel","PG-13",4.8,223,290,"Frank Miller",436,"Scarlett Johansson",19000,"Jaime King",961,"Louis Lombardi",437,20881,1,2000,"Low"
"677","Beyond Borders ",2003,3.5e+07,17.3708586194537,4426297,15.3030739008212,"USA","English","Color",127,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"africa|american|border|doctor|well","R",6.5,54,156,"Martin Campbell",258,"Angelina Jolie Pitt",11000,"Teri Polo",708,"Noah Emmerich",617,12947,2,0,"Low"
"678","The Great Raid ",2005,8e+07,18.1975371926382,10166502,16.1346087560571,"USA","Filipino"," Black and White",132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"american|lieutenant colonel|mission|rescue|soldier","R",6.7,81,183,"John Dahl",131,"James Franco",11000,"Clayne Crawford",298,"Paolo Montalban",242,12133,0,0,"Low"
"679","Deadpool ",2016,5.8e+07,17.8759535685107,363024263,19.7099802302158,"USA","English","Color",108,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"based on comic book|breaking the fourth wall|mercenary|mutant|self healing","R",8.1,579,1058,"Tim Miller",84,"Ryan Reynolds",16000,"Ed Skrein",805,"Stefan Kapicic",361,18239,0,117000,"High"
"680","Holy Man ",1998,6e+07,17.9098551201864,12065985,16.3059008948195,"USA","English","Color",114,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1990s|evangelist|professional rivalry|swimming pool|televangelist","PG",4.9,56,88,"Stephen Herek",65,"Kelly Preston",743,"Morgan Fairchild",730,"Eric McCormack",440,2367,1,296,"Low"
"681","American Sniper ",2014,58800000,17.8896524128689,350123553,19.6737966587263,"USA","English","Color",133,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"assassin|death of child|iraq|sniper|sniper rifle","R",7.3,490,916,"Clint Eastwood",16000,"Bradley Cooper",14000,"Leonard Roberts",962,"Keir O'Donnell",318,16277,0,112000,"High"
"682","Goosebumps ",2015,5.8e+07,17.8759535685107,80021740,18.1978089057208,"USA","English","Color",103,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"based on book|blob|ferris wheel|manuscript|monster","PG",6.4,218,154,"Rob Letterman",11,"Odeya Rush",2000,"Dylan Minnette",1000,"Ken Marino",543,5497,4,35000,"Low"
"683","Just Like Heaven ",2005,5.8e+07,17.8759535685107,48291624,17.6927686874354,"USA","English","Color",95,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"apartment|architect|coma|doctor|spirit","PG-13",6.7,142,263,"Mark Waters",70,"Jon Heder",970,"Ivana Milicevic",834,"Willie Garson",512,2876,1,0,"Low"
"684","The Flintstones in Viva Rock Vegas ",2000,6e+07,17.9098551201864,35231365,17.3774472949543,"USA","English","Color",90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"based on tv series|love|prequel|the flintstones|title appears in song","PG",3.6,57,85,"Brian Levant",32,"Taylor Negron",1000,"Mark Addy",891,"Danny Woodburn",809,6299,0,500,"Low"
"685","Rambo III ",1988,6.3e+07,17.9586452843558,53715611,17.7992142248668,"USA","English","Color",87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"afghanistan|colonel|rambo|rescue|soviet","R",5.7,84,171,"Peter MacDonald",10,"Sylvester Stallone",13000,"Kurtwood Smith",1000,"Richard Crenna",349,14574,1,2000,"Low"
"686","Leatherheads ",2008,5.8e+07,17.8759535685107,31199215,17.2559034922068,"USA","English","Color",114,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"college football|fight|football|hero|surrender","PG-13",6,186,120,"George Clooney",0,"Robert Baker",142,"Malcolm Goodwin",117,"Matt Bushell",110,589,8,472,"Low"
"687","Did You Hear About the Morgans? ",2009,5.8e+07,17.8759535685107,29580087,17.2026119564191,"USA","English","Color",103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"fbi|murder|witness|witness protection|wyoming","PG-13",4.7,133,121,"Marc Lawrence",30,"Michael Kelly",963,"Kim Shaw",935,"Kevin Brown",727,3150,2,0,"Low"
"688","The Internship ",2013,5.8e+07,17.8759535685107,44665963,17.6147223153916,"USA","English","Color",125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"actor's picture shown in credits|animated credits|google|internship|still images in end credits","PG-13",6.3,246,281,"Shawn Levy",189,"Josh Gad",1000,"Jessica Szohr",847,"Rob Riggle",839,5081,2,22000,"Low"
"689","Red Tails ",2012,5.8e+07,17.8759535685107,49875589,17.7250422426284,"USA","English","Color",125,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"african american|battle|italy|tuskegee airmen|world war two","PG-13",5.9,144,273,"Anthony Hemingway",143,"David Oyelowo",1000,"Nate Parker",664,"Tristan Mack Wilds",519,4416,0,0,"Low"
"690","The Devil's Advocate ",1997,5.7e+07,17.8585618257988,60984028,17.926122551787,"USA","English","Color",136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"deal with the devil|lawyer|money|reality|supernatural power","R",7.5,117,431,"Taylor Hackford",138,"Keanu Reeves",18000,"Al Pacino",14000,"Charlize Theron",9000,45271,2,11000,"Low"
"691","That's My Boy ",2012,7e+07,18.0640058000136,36931089,17.4245642746149,"USA","English","Color",116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"argument|reference to vanilla ice|statutory rape|teacher student relationship|teacher student sex","R",5.6,157,198,"Sean Anders",51,"Adam Sandler",11000,"Leighton Meester",3000,"Will Forte",622,16484,2,12000,"Low"
"692","DragonHeart ",1996,5.7e+07,17.8585618257988,51317350,17.7535394595897,"USA","English","Color",103,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"dragon|england|human dragon relationship|king|knight","PG-13",6.4,60,139,"Rob Cohen",357,"Dennis Quaid",2000,"Brian Thompson",663,"Terry O'Neill",40,2710,0,0,"Low"
"693","After the Sunset ",2004,5.8e+07,17.8759535685107,28328132,17.1593659324637,"USA","English","Color",97,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"diamond|fbi|fbi agent|island|thief","PG-13",6.3,117,147,"Brett Ratner",420,"Salma Hayek",4000,"Don Cheadle",3000,"Chris Penn",455,9814,2,782,"Low"
"694","Ghost Rider: Spirit of Vengeance ",2011,5.7e+07,17.8585618257988,51774002,17.7623986893479,"USA","English","Color",96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"deal with the devil|devil|eastern europe|ghost rider|monk","PG-13",4.3,287,331,"Mark Neveldine",83,"Nicolas Cage",12000,"Spencer Wilding",1000,"Christopher Lambert",1000,16121,1,18000,"Low"
"695","Walking Tall ",2004,5.6e+07,17.8408622486994,45860039,17.641104685808,"USA","English","Color",86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"casino|football|sheriff|special forces|violence","PG-13",6.2,117,221,"Kevin Bray",10,"Dwayne Johnson",12000,"Ashley Scott",795,"Michael Bowen",348,14146,1,0,"Low"
"696","Forrest Gump ",1994,5.5e+07,17.8228437431967,329691196,19.613667004622,"USA","English"," Black and White",142,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"amputee|love|vietnam|vietnam war|war hero","PG-13",8.8,149,1398,"Robert Zemeckis",0,"Tom Hanks",15000,"Siobhan Fallon Hogan",294,"Sam Anderson",194,15700,0,59000,"High"
"697","Alvin and the Chipmunks ",2007,6e+07,17.9098551201864,217326336,19.1969106343855,"USA","English","Color",92,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"based on cartoon|chipmunk|concert|fart joke|talking animal","PG",5.2,131,146,"Tim Hill",25,"Jesse McCartney",1000,"Beth Riesgraf",718,"Matthew Gray Gubler",639,2847,0,0,"High"
"698","Meet the Parents ",2000,5.5e+07,17.8228437431967,166225040,18.9288530908905,"USA","English","Color",108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cat|cia|jewish|male nurse|nurse","PG-13",7,150,507,"Jay Roach",116,"Robert De Niro",22000,"Blythe Danner",713,"Teri Polo",708,24286,2,0,"High"
"699","Pocahontas ",1995,5.5e+07,17.8228437431967,141600000,18.7685167392239,"USA","English","Color",84,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,"actor playing multiple roles|love|one word title|unsubtitled foreign language|virginia","G",6.6,92,216,"Mike Gabriel",12,"Christian Bale",23000,"Frank Welker",2000,"Irene Bedard",752,26754,1,0,"High"
"700","Superman ",1978,5.5e+07,17.8228437431967,134218018,18.7149760357846,"USA","English","Color",188,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"1970s|clark kent|planet|superhero|year 1978","PG",7.3,169,497,"Richard Donner",503,"Marlon Brando",10000,"Margot Kidder",593,"Ned Beatty",467,12940,0,0,"High"
"701","The Nutty Professor ",1996,5.4e+07,17.8044946045285,128769345,18.6735333386485,"USA","English","Color",95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"face slap|formula|overweight|professor|teacher","PG-13",5.6,57,99,"Tom Shadyac",293,"Jada Pinkett Smith",851,"James Coburn",773,"Dave Chappelle",744,3155,1,960,"High"
"702","Hitch ",2005,7e+07,18.0640058000136,177575142,18.9949044125099,"USA","English","Color",118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"advice|friendship|gossip|newspaper|quitting a job","PG-13",6.6,171,372,"Andy Tennant",72,"Will Smith",10000,"Michael Rapaport",975,"Kevin Sussman",681,13426,1,0,"High"
"703","George of the Jungle ",1997,5.5e+07,17.8228437431967,105263257,18.4719749798395,"USA","English","Color",92,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"animal companion|heiress|hero|jungle|male objectification","PG",5.4,53,103,"Sam Weisman",39,"Brendan Fraser",3000,"Abraham Benrubi",562,"Holland Taylor",458,4518,0,5000,"Low"
"704","American Wedding ",2003,5.5e+07,17.8228437431967,104354205,18.4633014877527,"USA","English","Color",74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"bachelor party|blow job|breasts|friend|wedding","R",6.3,153,332,"Jesse Dylan",58,"Alyson Hannigan",3000,"Thomas Ian Nicholas",864,"Fred Willard",729,5713,3,0,"Low"
"705","Captain Phillips ",2013,5.5e+07,17.8228437431967,107100855,18.4892815185794,"USA","English","Color",134,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"hijacking|hostage|leader|ship|somalia","PG-13",7.9,491,527,"Paul Greengrass",521,"Tom Hanks",15000,"Chris Mulkey",535,"Michael Chernus",186,16281,0,65000,"Low"
"706","Date Night ",2010,5.5e+07,17.8228437431967,98711404,18.4077110397758,"USA","English","Color",101,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"city|new york city|night|reservation|restaurant","PG-13",6.3,247,207,"Shawn Levy",189,"Mila Kunis",15000,"James Franco",11000,"Steve Carell",7000,39822,2,0,"Low"
"707","Casper ",1995,5e+07,17.7275335633924,100328194,18.4239573101418,"USA","English","Color",100,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"casper|friendly ghost|ghost|maine|mansion","PG",6,26,92,"Brad Silberling",52,"Eric Idle",795,"Fred Rogers",419,"Cathy Moriarty",394,2638,0,0,"High"
"708","The Equalizer ",2014,5.5e+07,17.8228437431967,101530738,18.4358721480385,"USA","English","Color",132,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"assassin|ex soldier|gangster|hanged man|mysterious past","R",7.2,292,436,"Antoine Fuqua",845,"Denzel Washington",18000,"Chloë Grace Moretz",17000,"James Wilcox",683,37605,0,56000,"Low"
"709","Maid in Manhattan ",2002,5.5e+07,17.8228437431967,93815117,18.3568365630382,"USA","English","Color",105,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"hotel|maid|new york city|place name in title|the bronx","PG-13",5.1,114,242,"Wayne Wang",61,"Bob Hoskins",5000,"Frances Conroy",827,"Natasha Richardson",708,7184,2,0,"Low"
"710","Crimson Tide ",1995,5.3e+07,17.7858024715164,91400000,18.3307560364244,"USA","English","Color",123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"alabama|mutiny|order|radio|submarine","R",7.3,82,194,"Tony Scott",12000,"Denzel Washington",18000,"Viggo Mortensen",10000,"Ricky Schroder",665,30132,0,0,"Low"
"711","The Pursuit of Happyness ",2006,5.5e+07,17.8228437431967,162586036,18.9067178719313,"USA","English","Color",117,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bus|intern|internship|salesman|stockbroker","PG-13",8,201,611,"Gabriele Muccino",125,"Will Smith",10000,"Kurt Fuller",617,"James Karen",168,11036,0,32000,"High"
"712","Flightplan ",2005,5.5e+07,17.8228437431967,89706988,18.3120592281195,"USA","English","Color",98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"captain|flight|flight attendant|plane|search","PG-13",6.2,231,600,"Robert Schwentke",124,"Erika Christensen",931,"Michael Irby",507,"Haley Ramm",354,2287,1,0,"Low"
"713","Disclosure ",1994,5.5e+07,17.8228437431967,83000000,18.2343511657609,"USA","English","Color",128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"computer|marriage|non statutory female on male rape|promotion|sexual harassment","R",6,55,95,"Barry Levinson",272,"Demi Moore",2000,"Dylan Baker",812,"Roma Maffia",383,3888,0,0,"Low"
"714","Kill Bill: Vol. 1 ",2003,3e+07,17.2167079396264,70098138,18.0654067895978,"USA","English"," Black and White",111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bride|coma|japan|revenge|sword","R",8.1,354,2105,"Quentin Tarantino",16000,"David Carradine",926,"Vivica A. Fox",890,"Chiaki Kuriyama",640,3983,0,13000,"High"
"715","Bowfinger ",1999,5.5e+07,17.8228437431967,66365290,18.0106847368061,"USA","English","Color",85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"film within a film|filmmaking|guerrilla filmmaking|making of a movie|scientology parody","PG-13",6.4,140,358,"Frank Oz",0,"Robert Downey Jr.",21000,"Adam Alexi-Malle",860,"Jamie Kennedy",490,22458,2,0,"Low"
"716","Kill Bill: Vol. 2 ",2004,3e+07,17.2167079396264,66207920,18.0083106512135,"USA","English"," Black and White",137,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"assassin|assassination|bride|death|vengeance","R",8,304,935,"Quentin Tarantino",16000,"Vivica A. Fox",890,"Michael Parks",387,"Michael Bowen",348,1959,0,0,"High"
"717","Tango & Cash ",1989,5.5e+07,17.8228437431967,63408614,17.9651102776862,"USA","English","Color",97,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1980s|80s action|escape|plea bargain|prison","R",6.3,45,149,"Andrey Konchalovskiy",96,"Sylvester Stallone",13000,"Jack Palance",549,"Brion James",403,14432,1,0,"Low"
"718","Death Becomes Her ",1992,5.5e+07,17.8228437431967,58422650,17.8832142150728,"USA","English","Color",104,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"plastic surgeon|rejuvenation|revenge|rival|rivalry","PG-13",6.4,49,173,"Robert Zemeckis",0,"Bruce Willis",13000,"Meryl Streep",11000,"Isabella Rossellini",812,25599,3,8000,"Low"
"719","Shanghai Noon ",2000,5.5e+07,17.8228437431967,56932305,17.8573734884266,"USA","English","Color",110,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"19th century|chinese|princess|rescue|travel","PG-13",6.6,146,293,"Tom Dey",9,"Xander Berkeley",485,"Jason Connery",110,"Kate Luyben",95,939,2,0,"Low"
"720","Executive Decision ",1996,5.5e+07,17.8228437431967,68750000,18.045987294511,"USA","English","Color",133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"bomb|hostage|military|plane|terrorist","R",6.4,60,144,"Stuart Baird",53,"Oliver Platt",1000,"Joe Morton",780,"J.T. Walsh",263,2916,0,0,"Low"
"721","Mr. Popper's Penguins ",2011,5.5e+07,17.8228437431967,68218041,18.0382196186234,"USA","English","Color",94,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"father|penguin|snowglobe|son|winter","PG",6,189,108,"Mark Waters",70,"Madeline Carroll",1000,"Ophelia Lovibond",549,"Philip Baker Hall",497,2820,1,14000,"Low"
"722","The Forbidden Kingdom ",2008,5.5e+07,17.8228437431967,25040293,17.0359968054057,"USA","English","Color",104,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"monkey king|staff|teenager|urination|warrior","PG-13",6.6,206,279,"Rob Minkoff",50,"Jet Li",5000,"Thomas McDonell",962,"Michael Angarano",947,7247,0,0,"Low"
"723","Free Birds ",2013,5.5e+07,17.8228437431967,55747724,17.836347142359,"USA","English","Color",91,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"chipmunk|hunting dog|sabotage|thanksgiving|turkey the bird","PG",5.9,118,73,"Jimmy Hayward",39,"Amy Poehler",1000,"Carlos Ponce",591,"Dan Fogler",562,3104,1,0,"Low"
"724","Alien 3 ",1992,5e+07,17.7275335633924,55473600,17.8314177898714,"USA","English","Color",145,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"alien|crash|planet|prison|survivor","R",6.4,210,776,"David Fincher",21000,"Charles S. Dutton",534,"Holt McCallany",273,"Paul McGann",243,1543,0,0,"Low"
"725","Evita ",1996,5.5e+07,17.8228437431967,49994804,17.7274296379924,"USA","English","Color",135,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"actress|argentina|military|politics|singer","PG",6.3,76,194,"Alan Parker",317,"Andrea Corr",57,"Jimmy Nail",40,"Peter Polycarpou",34,164,1,0,"Low"
"726","The Ghost and the Darkness ",1996,5.5e+07,17.8228437431967,38553833,17.4675660823434,"USA","English","Color",110,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"bridge|engineer|hunter|lion|railway","R",6.8,62,155,"Stephen Hopkins",81,"Tom Wilkinson",1000,"Bernard Hill",416,"Om Puri",163,1752,0,0,"Low"
"727","The Watch ",2012,6.8e+07,18.0350182631404,34350553,17.3521286754841,"USA","English","Color",102,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"alien|escape|manager|neighborhood watch|ohio","R",5.7,265,207,"Akiva Schaffer",82,"Will Forte",622,"Nicholas Braun",591,"Rosemarie DeWitt",537,2488,4,15000,"Low"
"728","The Hunted ",2003,5.5e+07,17.8228437431967,34238611,17.3488645418262,"USA","English","Color",94,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"capture|combat|fbi|hunter|special forces","R",6,135,321,"William Friedkin",607,"Connie Nielsen",933,"Jenna Boyd",518,"Rex Linn",215,2248,1,0,"Low"
"729","Instinct ",1999,5.5e+07,17.8228437431967,34098563,17.3447658006033,"USA","English","Color",126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"africa|anthropologist|murder|poacher|psychiatrist","R",6.5,100,232,"Jon Turteltaub",226,"Anthony Hopkins",12000,"Maura Tierney",509,"John Ashton",241,13406,1,0,"Low"
"730","Stuck on You ",2003,5.5e+07,17.8228437431967,33828318,17.3368088203367,"USA","English","Color",118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"actor|conjoined twins|cook|internet|short order cook","PG-13",5.8,123,154,"Bobby Farrelly",101,"Matt Damon",13000,"Terence Bernie Hines",390,"Seymour Cassel",327,14036,2,0,"Low"
